ID,Raw_kit_germfree1,Raw_kit_germfree3,Raw_kit_germfree4,Raw_kit_microbiota1,Raw_kit_microbiota2,Raw_kit_microbiota3,Raw_MH63_germfree2,Raw_MH63_germfree3,Raw_MH63_microbiota1,Raw_MH63_microbiota3,Scale_kit_germfree1,Scale_kit_germfree3,Scale_kit_germfree4,Scale_kit_microbiota1,Scale_kit_microbiota2,Scale_kit_microbiota3,Scale_MH63_germfree2,Scale_MH63_germfree3,Scale_MH63_microbiota1,Scale_MH63_microbiota3,Kit_microbiota_vs_germfree_log2FoldChange,Kit_microbiota_vs_germfree_pvalue,Kit_microbiota_vs_germfree_padj,MH63_microbiota_vs_germfree_log2FoldChange,MH63_microbiota_vs_germfree_pvalue,MH63_microbiota_vs_germfree_padj,cl,Kit_microbiota_vs_germfree_log2FoldChange,Kit_microbiota_vs_germfree_pvalue,Kit_microbiota_vs_germfree_padj,MH63_microbiota_vs_germfree_log2FoldChange,MH63_microbiota_vs_germfree_pvalue,MH63_microbiota_vs_germfree_padj,RAPDB,Product,Gene
LOC4329013,23.54273481,73.80559883,68.07318613,30.7893635,30.19898191,21.84230939,88.86524426,127.3611348,35.53469624,43.30382501,-0.892568685,0.564545812,0.398363844,-0.682489774,-0.699604867,-0.941863817,1.001123156,2.117114481,-0.544923138,-0.319697012,-0.998607494,0.034670371,0.066975419,-1.448990692,9.07E-04,0.003982821,1,-0.998607494,0.034670371,0.066975419,-1.448990692,9.07E-04,0.003982821,Os02g0278700,ent-copalyl diphosphate synthase 1%2C chloroplastic-like,LOC4329013
LOC4323946,0,0,0,0,0,0,52.16003468,68.41713853,17.19420786,4.245473041,-0.564398946,-0.564398946,-0.564398946,-0.564398946,-0.564398946,-0.564398946,1.50852886,2.154613603,0.118927892,-0.395676682,0,0,0,-2.529870818,1.00E-03,0.004333712,1,0,0,0,-2.529870818,1.00E-03,0.004333712,#N/A,#N/A,LOC4323946
LOC4345042,0,0,0,0,0,0,33.80742988,17.89371315,2.292561048,1.698189216,-0.490316917,-0.490316917,-0.490316917,-0.490316917,-0.490316917,-0.490316917,2.486122528,1.085063224,-0.288477583,-0.340806665,0,0,0,-3.716527261,0.001025646,0.00443728,1,0,0,0,-3.716527261,0.001025646,0.00443728,#N/A,#N/A,LOC4345042
LOC4337528,65.91965746,72.59567098,79.9859937,53.88138612,72.64079432,84.24890763,115.9111882,121.0457066,48.143782,55.19114953,-0.445669781,-0.176089233,0.122335455,-0.931780809,-0.174267131,0.294473914,1.573011612,1.780345869,-1.163467947,-0.87889195,-0.05667725,0.844685263,0.888948526,-1.193112676,0.001195772,0.005070684,1,-0.05667725,0.844685263,0.888948526,-1.193112676,0.001195772,0.005070684,Os05g0101600,abscisic acid 8'-hydroxylase 4%2C transcript variant X1,LOC4337528
LOC107275408,0,0,0,0,0,0,14.48889852,13.68342771,0,0,-0.474099494,-0.474099494,-0.474099494,-0.474099494,-0.474099494,-0.474099494,1.96417252,1.828623435,-0.474099494,-0.474099494,0,0,0,-6.278546268,0.001213829,0.005145291,1,0,0,0,-6.278546268,0.001213829,0.005145291,#N/A,#N/A,LOC107275408
LOC107281803,56.50256354,37.50776334,42.54574133,14.43251414,57.13320901,28.08296921,74.37634574,94.73142258,21.77932995,33.96378432,0.418786314,-0.346315442,-0.143388021,-1.275775793,0.444188421,-0.725941785,1.138733983,1.958627052,-0.979849455,-0.489065275,-0.444495891,0.378853704,0.49121175,-1.58747732,0.001366371,0.005707033,1,-0.444495891,0.378853704,0.49121175,-1.58747732,0.001366371,0.005707033,0,uncharacterized LOC107281803,LOC107281803
LOC112936103,5.885683702,13.30920635,15.31646688,5.773005656,2.448566101,3.120329912,55.05781438,50.52342538,14.90164681,3.396378432,-0.567777512,-0.187630218,-0.084841462,-0.573547583,-0.743787072,-0.70938707,1.950252444,1.718053286,-0.106083767,-0.695251045,-1.623167626,0.061955271,0.110122652,-2.571927347,0.001368274,0.005713906,1,-1.623167626,0.061955271,0.110122652,-2.571927347,0.001368274,0.005713906,0,ethylene-responsive transcription factor 14-like,LOC112936103
LOC4326097,40.02264917,37.50776334,45.94940064,17.31901697,26.93422711,29.12307918,114.9452616,111.5725644,46.99750148,51.7947711,-0.360801056,-0.435212682,-0.185437542,-1.032566819,-0.748067453,-0.683302667,1.856044491,1.756251537,-0.154425841,-0.012481967,-0.755075559,0.061954375,0.110122652,-1.194394397,0.001373931,0.005735375,1,-0.755075559,0.061954375,0.110122652,-1.194394397,0.001373931,0.005735375,Os01g0117000,rust resistance kinase Lr10,LOC4326097
LOC4345820,24.71987155,49.60704184,28.08018928,31.75153111,33.46373671,22.88241936,70.51263947,49.47085402,18.34048838,15.28370295,-0.563719186,0.883895218,-0.368259264,-0.154707974,-0.055113948,-0.670598442,2.099913105,0.875973568,-0.934789374,-1.112593703,-0.205467845,0.643382841,0.731936071,-1.843022164,0.001383503,0.005768835,1,-0.205467845,0.643382841,0.731936071,-1.843022164,0.001383503,0.005768835,Os08g0474866,probable carboxylesterase 12%2C transcript variant X2,LOC4345820
LOC4349570,52.97115332,52.02689754,64.66952682,35.60020155,54.68464291,59.28626833,82.10375829,86.31085169,35.53469624,26.32193285,-0.101599765,-0.150056298,0.498727643,-0.99302783,-0.01366833,0.222474059,1.393403043,1.609299166,-0.996389377,-1.469162311,-0.187134839,0.576670759,0.676570846,-1.454213646,0.001476778,0.006107368,1,-0.187134839,0.576670759,0.676570846,-1.454213646,0.001476778,0.006107368,Os11g0109400,cation/H(+) antiporter 15,LOC4349570
LOC4346755,0,0,0,0,0,0,27.04594391,22.1039986,3.438841571,0.849094608,-0.520933988,-0.520933988,-0.520933988,-0.520933988,-0.520933988,-0.520933988,2.115613676,1.633852922,-0.185701846,-0.438160822,0,0,0,-3.595931548,0.001644739,0.006702252,1,0,0,0,-3.595931548,0.001644739,0.006702252,#N/A,#N/A,LOC4346755
LOC107276536,0,0,0,0,0,0,6.761485976,23.15656996,0,0,-0.404464104,-0.404464104,-0.404464104,-0.404464104,-0.404464104,-0.404464104,0.509625492,2.726087337,-0.404464104,-0.404464104,0,0,0,-6.362856802,0.001701201,0.006894422,1,0,0,0,-6.362856802,0.001701201,0.006894422,#N/A,#N/A,LOC107276536
LOC107275928,9.417093923,9.679422797,3.403659306,0.962167609,2.448566101,0,30.90965018,32.62971222,0,5.094567649,-0.003049425,0.01834536,-0.49348778,-0.69260879,-0.571382423,-0.771080401,1.749821375,1.890104666,-0.771080401,-0.355582181,-2.642337961,0.040154525,0.076058641,-3.543228017,0.00170442,0.006902396,1,-2.642337961,0.040154525,0.076058641,-3.543228017,0.00170442,0.006902396,Os05g0196600,1-aminocyclopropane-1-carboxylate synthase 7,LOC107275928
LOC4340855,0,0,0,0,0,0,58.92152065,41.05028312,9.17024419,0,-0.514515409,-0.514515409,-0.514515409,-0.514515409,-0.514515409,-0.514515409,2.263151938,1.420669389,-0.082213466,-0.514515409,0,0,0,-3.51631696,0.001950248,0.00777121,1,0,0,0,-3.51631696,0.001950248,0.00777121,#N/A,#N/A,LOC4340855
LOC4341784,17.65705111,21.77870129,14.46555205,18.28118458,23.66947231,24.9626393,54.09188781,109.4674217,21.77932995,2.547283824,-0.433188846,-0.298060358,-0.537822288,-0.412726602,-0.236071345,-0.193674806,0.761328928,2.576818316,-0.298039747,-0.928563252,0.322587398,0.514112939,0.620688956,-2.782450732,0.001978654,0.007873888,1,0.322587398,0.514112939,0.620688956,-2.782450732,0.001978654,0.007873888,Os06g0667000,putative receptor-like protein kinase At3g47110,LOC4341784
LOC4331734,12.94850414,2.419855699,9.360063092,18.28118458,6.529509602,2.080219941,18.35260479,23.15656996,0,1.698189216,0.417906803,-0.851627098,-0.014783831,1.060916077,-0.35608914,-0.892580038,1.069527855,1.648785172,-1.143410879,-0.938644921,0.116779071,0.904377699,0.93338052,-4.467818171,0.002027505,0.008043812,1,0.116779071,0.904377699,0.93338052,-4.467818171,0.002027505,0.008043812,Os03g0165900,protein SULFUR DEFICIENCY-INDUCED 2,LOC4331734
LOC107276522,38.84551243,44.76733044,39.99299685,39.44887198,31.01517061,34.32362903,115.9111882,96.83656531,36.68097676,50.09658188,-0.479711354,-0.2760194,-0.440241491,-0.458957679,-0.749050536,-0.63524995,2.171106016,1.514998857,-0.554164587,-0.092709877,-0.239005742,0.501678311,0.609141589,-1.286051675,0.002047353,0.008110977,1,-0.239005742,0.501678311,0.609141589,-1.286051675,0.002047353,0.008110977,Os06g0642600,premnaspirodiene oxygenase,LOC107276522
LOC4344527,31.78269199,15.72906205,29.78201893,12.50817892,22.03709491,16.64175953,49.26225497,66.31199581,18.34048838,16.13279755,0.225787807,-0.69656465,0.110840239,-0.881618714,-0.334140101,-0.64412612,1.23006646,2.209649919,-0.54652659,-0.673368249,-0.594564712,0.256018937,0.359856621,-1.748630725,0.002131288,0.008407544,1,-0.594564712,0.256018937,0.359856621,-1.748630725,0.002131288,0.008407544,Os08g0117800,cation/H(+) antiporter 15,LOC4344527
LOC4347225,28.25128177,31.45812409,33.18567824,22.12985502,31.01517061,15.60164956,49.26225497,70.52228126,10.31652471,20.37827059,-0.168951868,0.014038203,0.112616563,-0.518255079,-0.011237779,-0.890770052,1.029984375,2.243132181,-1.192351881,-0.618204663,-0.426157787,0.344564529,0.456501711,-1.942542749,0.002137776,0.008428651,1,-0.426157787,0.344564529,0.456501711,-1.942542749,0.002137776,0.008428651,Os09g0451400,1-aminocyclopropane-1-carboxylate oxidase 1-like,LOC4347225
LOC4335672,116.5365373,55.65668109,55.30946373,134.7034653,145.2815886,156.0164956,172.9008557,144.2022766,82.53219771,37.36016276,0.133912567,-1.122927993,-1.130096158,0.508961612,0.727342786,0.948960696,1.297531633,0.705060815,-0.568093579,-1.500652379,0.945177564,0.00255915,0.006645078,-1.416042458,0.002361578,0.00917919,1,0.945177564,0.00255915,0.006645078,-1.416042458,0.002361578,0.00917919,Os04g0389800,probable acetolactate synthase 2%2C chloroplastic,LOC4335672
LOC107278714,9.417093923,3.629783549,10.21097792,8.659508484,0.8161887,1.040109971,40.56891586,43.15542584,11.46280524,9.340040689,-0.289104411,-0.668243394,-0.237095386,-0.338735441,-0.852567963,-0.837898406,1.751717548,1.921165306,-0.155085522,-0.294152332,-1.162404317,0.307691156,0.41697439,-2.017060779,0.002527811,0.009721642,1,-1.162404317,0.307691156,0.41697439,-2.017060779,0.002527811,0.009721642,Os06g0227500,glutathione S-transferase U10,LOC107278714
LOC4332237,0,0,0,0,0,0,10.62519225,30.5245695,0,0.849094608,-0.427420328,-0.427420328,-0.427420328,-0.427420328,-0.427420328,-0.427420328,0.653900343,2.67905033,-0.427420328,-0.34100838,0,0,0,-5.405712955,0.002549083,0.009789906,1,0,0,0,-5.405712955,0.002549083,0.009789906,#N/A,#N/A,LOC4332237
LOC107276572,0,0,0,0,0,0,166.1393697,168.4114179,33.24213519,85.75855542,-0.649750093,-0.649750093,-0.649750093,-0.649750093,-0.649750093,-0.649750093,1.730334112,1.762883086,-0.173528948,0.578812309,0,0,0,-1.478312533,0.002638207,0.010090357,1,0,0,0,-1.478312533,0.002638207,0.010090357,#N/A,#N/A,LOC107276572
LOC107281896,0,0,0,0,0,0,106.2519225,128.4137062,32.09585467,58.58752796,-0.663241426,-0.663241426,-0.663241426,-0.663241426,-0.663241426,-0.663241426,1.502761055,1.954540913,-0.008950198,0.531096784,0,0,0,-1.35834595,0.002871707,0.010839839,1,0,0,0,-1.35834595,0.002871707,0.010839839,#N/A,#N/A,LOC107281896
LOC107278724,0,0,0,0,0,0,26.08001734,30.5245695,5.731402619,3.396378432,-0.563598239,-0.563598239,-0.563598239,-0.563598239,-0.563598239,-0.563598239,1.672537827,2.053619758,-0.072180004,-0.272388145,0,0,0,-2.657740275,0.002973252,0.011177599,1,0,0,0,-2.657740275,0.002973252,0.011177599,#N/A,#N/A,LOC107278724
LOC4333113,25.89700829,19.35884559,11.06189275,11.54601131,4.080943501,11.44120968,39.60298929,67.36456717,12.60908576,16.13279755,0.212331665,-0.135823395,-0.577633466,-0.551854308,-0.949366768,-0.557434961,0.942170745,2.420465838,-0.495245935,-0.307609416,-1.060994007,0.11922238,0.192014124,-1.886037201,0.003249025,0.012063391,1,-1.060994007,0.11922238,0.192014124,-1.886037201,0.003249025,0.012063391,Os03g0415500,mitochondrial import inner membrane translocase subunit TIM17-1%2C transcript variant X1,LOC4333113
LOC4352314,0,0,0,0,0,0,56.98966752,126.3085634,33.24213519,11.03822991,-0.55287496,-0.55287496,-0.55287496,-0.55287496,-0.55287496,-0.55287496,0.8316208,2.515640408,0.254702926,-0.284714376,0,0,0,-2.067703181,0.003280842,0.012173391,1,0,0,0,-2.067703181,0.003280842,0.012173391,#N/A,#N/A,LOC4352314
LOC4350636,24.71987155,27.82834054,25.5274448,5.773005656,7.345698302,28.08296921,61.81930036,33.68228359,13.75536629,9.340040689,0.056089822,0.243076197,0.104668461,-1.083637089,-0.989033573,0.258393091,2.287763262,0.595213403,-0.603467372,-0.869066202,-0.937970175,0.15273054,0.236089109,-2.063024414,0.003408544,0.012594201,1,-0.937970175,0.15273054,0.236089109,-2.063024414,0.003408544,0.012594201,Os11g0530600,chalcone synthase 1-like,LOC4350636
LOC107276147,0,0,0,0,0,0,13.52297195,9.473142258,0,0,-0.465405975,-0.465405975,-0.465405975,-0.465405975,-0.465405975,-0.465405975,2.271435517,1.451812287,-0.465405975,-0.465405975,0,0,0,-5.986404922,0.003500729,0.012896721,1,0,0,0,-5.986404922,0.003500729,0.012896721,#N/A,#N/A,LOC107276147
LOC107275306,0,0,0,0,0,0,16.42075166,26.31428405,0,2.547283824,-0.491630726,-0.491630726,-0.491630726,-0.491630726,-0.491630726,-0.491630726,1.291172394,2.365314478,-0.491630726,-0.215071793,0,0,0,-3.945740725,0.003564436,0.01310536,1,0,0,0,-3.945740725,0.003564436,0.01310536,#N/A,#N/A,LOC107275306
LOC107278430,0,0,0,0,0,0,87.89931769,92.62627986,44.70494043,26.32193285,-0.670457603,-0.670457603,-0.670457603,-0.670457603,-0.670457603,-0.670457603,1.67230475,1.798291496,0.521053937,0.031095435,0,0,0,-1.359151691,0.004166797,0.014983081,1,0,0,0,-1.359151691,0.004166797,0.014983081,#N/A,#N/A,LOC107278430
LOC4345285,0,0,0,0,0,0,7.727412545,14.73599907,0,0,-0.447874934,-0.447874934,-0.447874934,-0.447874934,-0.447874934,-0.447874934,1.092814629,2.49018484,-0.447874934,-0.447874934,0,0,0,-5.950158905,0.004329443,0.015472834,1,0,0,0,-5.950158905,0.004329443,0.015472834,#N/A,#N/A,LOC4345285
LOC107278772,0,0,0,0,0,0,33.80742988,6.315428172,0,0.849094608,-0.385682499,-0.385682499,-0.385682499,-0.385682499,-0.385682499,-0.385682499,2.796722342,0.208809577,-0.385682499,-0.305754424,0,0,0,-5.377557064,0.004403384,0.015714354,1,0,0,0,-5.377557064,0.004403384,0.015714354,#N/A,#N/A,LOC107278772
LOC107275907,0,0,0,0,0,0,13.52297195,8.420570896,0,0,-0.459081903,-0.459081903,-0.459081903,-0.459081903,-0.459081903,-0.459081903,2.370065489,1.302589738,-0.459081903,-0.459081903,0,0,0,-5.919080719,0.004492352,0.015962768,1,0,0,0,-5.919080719,0.004492352,0.015962768,#N/A,#N/A,LOC107275907
LOC4349060,0,0,0,0,0,0,16.42075166,16.84114179,1.146280524,0.849094608,-0.509489256,-0.509489256,-0.509489256,-0.509489256,-0.509489256,-0.509489256,1.863410541,1.924159506,-0.343844657,-0.386789853,0,0,0,-4.081170859,0.004555974,0.016144879,1,0,0,0,-4.081170859,0.004555974,0.016144879,#N/A,#N/A,LOC4349060
LOC4332059,7.062820442,4.839711399,10.21097792,3.848670437,5.713320901,8.320879766,10.62519225,25.26171269,1.146280524,0.849094608,-0.103597118,-0.421242896,0.346222891,-0.562846376,-0.296418443,0.076158901,0.405407317,2.49672575,-0.94897352,-0.991436508,-0.329108199,0.700291202,0.777088868,-4.187542844,0.004613902,0.016324138,1,-0.329108199,0.700291202,0.777088868,-4.187542844,0.004613902,0.016324138,Os03g0215400,MADS-box transcription factor 1-like,LOC4332059
LOC4333363,0,0,0,0,0,0,16.42075166,6.315428172,0,0,-0.424785871,-0.424785871,-0.424785871,-0.424785871,-0.424785871,-0.424785871,2.643145219,0.75514175,-0.424785871,-0.424785871,0,0,0,-5.971141758,0.004779909,0.016812485,1,0,0,0,-5.971141758,0.004779909,0.016812485,#N/A,#N/A,LOC4333363
LOC4332107,14.12564088,37.50776334,17.86921136,13.47034653,20.4047175,21.84230939,51.19410811,70.52228126,21.77932995,20.37827059,-0.793141991,0.461298484,-0.592301099,-0.828298242,-0.456272322,-0.379146156,1.195564796,2.232512692,-0.382524975,-0.457691187,-0.309795815,0.579690359,0.679492978,-1.530520563,0.004815906,0.016917685,1,-0.309795815,0.579690359,0.679492978,-1.530520563,0.004815906,0.016917685,Os03g0223100,cytochrome P450 94B3,LOC4332107
LOC4352685,7.062820442,13.30920635,14.46555205,4.810838047,9.794264402,11.44120968,31.87557675,56.83885355,6.877683143,13.58551373,-0.62571913,-0.232643308,-0.159876184,-0.76743305,-0.453833403,-0.350193574,0.935710909,2.506612979,-0.637369546,-0.215255693,-0.428866841,0.55388271,0.656619769,-2.0925835,0.005268862,0.018249356,1,-0.428866841,0.55388271,0.656619769,-2.0925835,0.005268862,0.018249356,Os12g0594000,protein JINGUBANG,LOC4352685
LOC107278618,7.062820442,2.419855699,4.254574133,6.735173265,4.897132201,9.360989737,41.53484243,23.15656996,8.023963666,4.245473041,-0.338160638,-0.72051474,-0.569423324,-0.365142803,-0.516507843,-0.148903449,2.50065459,0.987180279,-0.259009261,-0.570172811,0.604777128,0.513451599,0.620074545,-2.425970107,0.005281296,0.018276454,1,0.604777128,0.513451599,0.620074545,-2.425970107,0.005281296,0.018276454,Os07g0417400,zinc finger protein STAMENLESS 1-like,LOC107278618
LOC107277333,0,0,0,0,0,0,27.04594391,28.41942678,6.877683143,2.547283824,-0.568673463,-0.568673463,-0.568673463,-0.568673463,-0.568673463,-0.568673463,1.801526961,1.921893611,0.034059707,-0.345439501,0,0,0,-2.599740097,0.005298633,0.018329626,1,0,0,0,-2.599740097,0.005298633,0.018329626,#N/A,#N/A,LOC107277333
LOC107276239,7.062820442,9.679422797,10.21097792,3.848670437,5.713320901,7.280769795,72.44449261,74.73256671,27.51073257,32.26559511,-0.660561055,-0.564602003,-0.545108202,-0.778434061,-0.710051454,-0.652568165,1.737190834,1.821101719,0.0893283,0.263704088,-0.687047854,0.391080464,0.502923707,-1.294769247,0.005324886,0.018400402,1,-0.687047854,0.391080464,0.502923707,-1.294769247,0.005324886,0.018400402,Os07g0580766,uncharacterized LOC107276239,LOC107276239
LOC107275437,5.885683702,9.679422797,8.509148266,4.810838047,3.264754801,7.280769795,9.659265681,23.15656996,0,0.849094608,-0.218125853,0.36304515,0.183768293,-0.382783756,-0.619631554,-0.004409631,0.359957239,2.427638139,-1.119766322,-0.989691704,-0.665234376,0.436076805,0.547744064,-5.080630749,0.005537035,0.019029972,1,-0.665234376,0.436076805,0.547744064,-5.080630749,0.005537035,0.019029972,Os05g0570400,CTP synthase 1%2C transcript variant X3,LOC107275437
LOC9272427,68.27393094,81.06516593,76.58233439,65.42739744,71.00841692,38.48406892,100.4563631,152.6228475,45.85122095,64.53119022,-0.255976984,0.145459524,0.004771604,-0.345311787,-0.170158648,-1.190893602,0.75402738,2.391205597,-0.959684982,-0.373438102,-0.362945217,0.253853175,0.35736811,-1.188860446,0.005541959,0.019043953,1,-0.362945217,0.253853175,0.35736811,-1.188860446,0.005541959,0.019043953,Os02g0713900,3-hydroxy-3-methylglutaryl-coenzyme A reductase 1-like,LOC9272427
LOC4345697,22.36559807,26.61841269,16.16738171,15.39468175,35.91230281,40.56428886,35.73928302,46.31313993,9.17024419,12.73641912,-0.28915687,0.040301978,-0.769322925,-0.829182772,0.760285,1.120667029,0.746881429,1.566021462,-1.311380142,-1.035114189,0.50620587,0.326665592,0.437633996,-1.891906102,0.005567255,0.019122011,1,0.50620587,0.326665592,0.437633996,-1.891906102,0.005567255,0.019122011,Os08g0442400,AP2-like ethylene-responsive transcription factor At1g79700,LOC4345697
LOC4346253,67.0967942,44.76733044,57.86220821,71.20040309,48.15513331,52.00549854,103.3541428,108.4148503,42.41237938,56.04024414,0.084235889,-0.872550463,-0.31145323,0.260069802,-0.727387839,-0.562405064,1.637812664,1.854656916,-0.973456828,-0.389521847,0.01044892,0.97452244,0.982573683,-1.097392758,0.005638687,0.019325564,1,0.01044892,0.97452244,0.982573683,-1.097392758,0.005638687,0.019325564,Os08g0550200,protein DETOXIFICATION 33,LOC4346253
LOC4327176,36.49123895,60.49639248,50.20397477,36.56236916,39.99324631,24.9626393,114.9452616,104.2045648,60.75286776,43.30382501,-0.694331362,0.110847847,-0.23437972,-0.691945518,-0.576867272,-1.081022859,1.937168072,1.57690436,0.119450523,-0.465824069,-0.52987705,0.166205225,0.253387704,-1.083421282,0.006820332,0.022703465,1,-0.52987705,0.166205225,0.253387704,-1.083421282,0.006820332,0.022703465,Os01g0660800,Werner Syndrome-like exonuclease,LOC4327176
LOC107277973,23.54273481,22.98862914,23.82561514,24.05419023,39.17705761,33.28351906,58.92152065,79.99542352,32.09585467,16.98189216,-0.608440668,-0.636667643,-0.594030318,-0.58238636,0.18799523,-0.11223048,1.193807849,2.26734413,-0.172731889,-0.942659852,0.458761456,0.285895972,0.393334586,-1.516370452,0.007579392,0.024843377,1,0.458761456,0.285895972,0.393334586,-1.516370452,0.007579392,0.024843377,Os09g0494500,uncharacterized LOC107277973,LOC107277973
LOC4328589,10.59423066,3.629783549,11.06189275,1.924335219,7.345698302,5.200549854,33.80742988,30.5245695,2.292561048,9.340040689,-0.086114708,-0.699423355,-0.04493108,-0.849609894,-0.372189533,-0.561097291,1.958104391,1.669006545,-0.8171829,-0.196562177,-0.805955404,0.385968511,0.498290881,-2.422130755,0.007920032,0.025758642,1,-0.805955404,0.385968511,0.498290881,-2.422130755,0.007920032,0.025758642,Os02g0193100,uncharacterized LOC4328589,LOC4328589
LOC107277251,0,0,0,0,0,0,57.95559408,41.05028312,18.34048838,4.245473041,-0.582622515,-0.582622515,-0.582622515,-0.582622515,-0.582622515,-0.582622515,2.19439232,1.384353184,0.296184943,-0.37919536,0,0,0,-2.166866835,0.008448296,0.027241618,1,0,0,0,-2.166866835,0.008448296,0.027241618,#N/A,#N/A,LOC107277251
LOC107275775,0,0,0,0,0,0,18.35260479,9.473142258,0,0.849094608,-0.463103673,-0.463103673,-0.463103673,-0.463103673,-0.463103673,-0.463103673,2.500873873,1.066825253,-0.463103673,-0.325973419,0,0,0,-4.847680805,0.009215549,0.029321593,1,0,0,0,-4.847680805,0.009215549,0.029321593,#N/A,#N/A,LOC107275775
LOC4333975,0,0,0,0,0,0,1.931853136,22.1039986,0,0,-0.345909585,-0.345909585,-0.345909585,-0.345909585,-0.345909585,-0.345909585,-0.06788885,2.835165529,-0.345909585,-0.345909585,0,0,0,-6.046651588,0.009537325,0.03017981,1,0,0,0,-6.046651588,0.009537325,0.03017981,#N/A,#N/A,LOC4333975
LOC112936982,0,0,0,0,0,0,8.693339113,18.94628452,0,0.849094608,-0.454185845,-0.454185845,-0.454185845,-0.454185845,-0.454185845,-0.454185845,0.931763336,2.566355187,-0.454185845,-0.318817609,0,0,0,-4.834462469,0.009948108,0.031283773,1,0,0,0,-4.834462469,0.009948108,0.031283773,#N/A,#N/A,LOC112936982
LOC4348868,18.83418785,13.30920635,14.46555205,8.659508484,9.794264402,13.52142962,93.6948771,113.6777071,58.46030671,40.75654119,-0.517122512,-0.662276584,-0.631896702,-0.784434926,-0.754622257,-0.656700987,1.449641337,1.974636606,0.523947492,0.058828531,-0.546717119,0.366325404,0.478512261,-1.071480718,0.010716037,0.033358955,1,-0.546717119,0.366325404,0.478512261,-1.071480718,0.010716037,0.033358955,Os10g0471000,protein unc-13 homolog,LOC4348868
